STNAME,CTYNAME,STCODE,CTYCODE,year,cases
Illinois,Scott County,17,171,2000,0
Illinois,Shelby County,17,173,2000,0
Illinois,Stark County,17,175,2000,0
Illinois,Stephenson County,17,177,2000,0
Illinois,Tazewell County,17,179,2000,1
Illinois,Union County,17,181,2000,2
Illinois,Vermilion County,17,183,2000,0
Illinois,Wabash County,17,185,2000,0
Illinois,Warren County,17,187,2000,0
Illinois,Washington County,17,189,2000,0
Illinois,Wayne County,17,191,2000,0
Illinois,White County,17,193,2000,0
Illinois,Whiteside County,17,195,2000,0
Illinois,Will County,17,197,2000,0
Illinois,Williamson County,17,199,2000,0
Illinois,Winnebago County,17,201,2000,2
Illinois,Woodford County,17,203,2000,0
Illinois,Illinois,17,999,2000,0
Indiana,Adams County,18,1,2000,0
Indiana,Allen County,18,3,2000,2
Indiana,Bartholomew County,18,5,2000,0
Indiana,Benton County,18,7,2000,0
Indiana,Blackford County,18,9,2000,0
Indiana,Boone County,18,11,2000,1
Indiana,Brown County,18,13,2000,0
Indiana,Carroll County,18,15,2000,0
Indiana,Cass County,18,17,2000,0
Indiana,Clark County,18,19,2000,0
Indiana,Clay County,18,21,2000,1
Indiana,Clinton County,18,23,2000,0
Indiana,Crawford County,18,25,2000,0
Indiana,Daviess County,18,27,2000,0
Indiana,Dearborn County,18,29,2000,0
Indiana,Decatur County,18,31,2000,0
Indiana,DeKalb County,18,33,2000,0
Indiana,Delaware County,18,35,2000,0
Indiana,Dubois County,18,37,2000,0
Indiana,Elkhart County,18,39,2000,0
Indiana,Fayette County,18,41,2000,0
Indiana,Floyd County,18,43,2000,0
Indiana,Fountain County,18,45,2000,0
Indiana,Franklin County,18,47,2000,0
Indiana,Fulton County,18,49,2000,0
Indiana,Gibson County,18,51,2000,0
Indiana,Grant County,18,53,2000,0
Indiana,Greene County,18,55,2000,0
Indiana,Hamilton County,18,57,2000,0
Indiana,Hancock County,18,59,2000,0
Indiana,Harrison County,18,61,2000,0
Indiana,Hendricks County,18,63,2000,1
Indiana,Henry County,18,65,2000,0
Indiana,Howard County,18,67,2000,0
Indiana,Huntington County,18,69,2000,0
Indiana,Jackson County,18,71,2000,1
Indiana,Jasper County,18,73,2000,0
Indiana,Jay County,18,75,2000,0
Indiana,Jefferson County,18,77,2000,0
Indiana,Jennings County,18,79,2000,0
Indiana,Johnson County,18,81,2000,0
Indiana,Knox County,18,83,2000,0
Indiana,Kosciusko County,18,85,2000,0
Indiana,LaGrange County,18,87,2000,1
Indiana,Lake County,18,89,2000,1
Indiana,LaPorte County,18,91,2000,0
Indiana,Lawrence County,18,93,2000,1
Indiana,Madison County,18,95,2000,0
Indiana,Marion County,18,97,2000,5
Indiana,Marshall County,18,99,2000,0
Indiana,Martin County,18,101,2000,0
Indiana,Miami County,18,103,2000,0
Indiana,Monroe County,18,105,2000,1
Indiana,Montgomery County,18,107,2000,0
Indiana,Morgan County,18,109,2000,0
Indiana,Newton County,18,111,2000,0
Indiana,Noble County,18,113,2000,0
Indiana,Ohio County,18,115,2000,0
Indiana,Orange County,18,117,2000,0
Indiana,Owen County,18,119,2000,0
Indiana,Parke County,18,121,2000,0
Indiana,Perry County,18,123,2000,0
Indiana,Pike County,18,125,2000,0
Indiana,Porter County,18,127,2000,0
Indiana,Posey County,18,129,2000,0
Indiana,Pulaski County,18,131,2000,0
Indiana,Putnam County,18,133,2000,0
Indiana,Randolph County,18,135,2000,1
Indiana,Ripley County,18,137,2000,1
Indiana,Rush County,18,139,2000,0
Indiana,St. Joseph County,18,141,2000,1
Indiana,Scott County,18,143,2000,0
Indiana,Shelby County,18,145,2000,0
Indiana,Spencer County,18,147,2000,0
Indiana,Starke County,18,149,2000,0
Indiana,Steuben County,18,151,2000,1
Indiana,Sullivan County,18,153,2000,0
Indiana,Switzerland County,18,155,2000,0
Indiana,Tippecanoe County,18,157,2000,1
Indiana,Tipton County,18,159,2000,0
Indiana,Union County,18,161,2000,0
Indiana,Vanderburgh County,18,163,2000,1
Indiana,Vermillion County,18,165,2000,0
Indiana,Vigo County,18,167,2000,1
Indiana,Wabash County,18,169,2000,0
Indiana,Warren County,18,171,2000,0
Indiana,Warrick County,18,173,2000,0
Indiana,Washington County,18,175,2000,1
Indiana,Wayne County,18,177,2000,0
Indiana,Wells County,18,179,2000,0
Indiana,White County,18,181,2000,0
Indiana,Whitley County,18,183,2000,0
Indiana,Indiana,18,999,2000,0
Iowa,Adair County,19,1,2000,0
Iowa,Adams County,19,3,2000,0
Iowa,Allamakee County,19,5,2000,1
Iowa,Appanoose County,19,7,2000,0
Iowa,Audubon County,19,9,2000,0
Iowa,Benton County,19,11,2000,1
Iowa,Black Hawk County,19,13,2000,2
Iowa,Boone County,19,15,2000,0
Iowa,Bremer County,19,17,2000,0
Iowa,Buchanan County,19,19,2000,0
Iowa,Buena Vista County,19,21,2000,0
Iowa,Butler County,19,23,2000,0
Iowa,Calhoun County,19,25,2000,0
Iowa,Carroll County,19,27,2000,0
Iowa,Cass County,19,29,2000,0
Iowa,Cedar County,19,31,2000,0
Iowa,Cerro Gordo County,19,33,2000,0
Iowa,Cherokee County,19,35,2000,0
Iowa,Chickasaw County,19,37,2000,0
Iowa,Clarke County,19,39,2000,0
Iowa,Clay County,19,41,2000,0
Iowa,Clayton County,19,43,2000,1
Iowa,Clinton County,19,45,2000,1
Iowa,Crawford County,19,47,2000,0
Iowa,Dallas County,19,49,2000,0
Iowa,Davis County,19,51,2000,0
Iowa,Decatur County,19,53,2000,0
Iowa,Delaware County,19,55,2000,0
Iowa,Des Moines County,19,57,2000,1
Iowa,Dickinson County,19,59,2000,0
Iowa,Dubuque County,19,61,2000,0
Iowa,Emmet County,19,63,2000,0
Iowa,Fayette County,19,65,2000,1
Iowa,Floyd County,19,67,2000,0
Iowa,Franklin County,19,69,2000,0
Iowa,Fremont County,19,71,2000,0
Iowa,Greene County,19,73,2000,0
Iowa,Grundy County,19,75,2000,0
Iowa,Guthrie County,19,77,2000,0
Iowa,Hamilton County,19,79,2000,0
Iowa,Hancock County,19,81,2000,0
Iowa,Hardin County,19,83,2000,0
Iowa,Harrison County,19,85,2000,0
Iowa,Henry County,19,87,2000,0
Iowa,Howard County,19,89,2000,0
Iowa,Humboldt County,19,91,2000,0
Iowa,Ida County,19,93,2000,0
Iowa,Iowa County,19,95,2000,0
Iowa,Jackson County,19,97,2000,1
Iowa,Jasper County,19,99,2000,1
Iowa,Jefferson County,19,101,2000,0
Iowa,Johnson County,19,103,2000,2
Iowa,Jones County,19,105,2000,0
Iowa,Keokuk County,19,107,2000,0
Iowa,Kossuth County,19,109,2000,0
Iowa,Lee County,19,111,2000,0
Iowa,Linn County,19,113,2000,7
Iowa,Louisa County,19,115,2000,0
Iowa,Lucas County,19,117,2000,0
Iowa,Lyon County,19,119,2000,0
Iowa,Madison County,19,121,2000,0
Iowa,Mahaska County,19,123,2000,0
Iowa,Marion County,19,125,2000,1
Iowa,Marshall County,19,127,2000,0
Iowa,Mills County,19,129,2000,0
Iowa,Mitchell County,19,131,2000,0
Iowa,Monona County,19,133,2000,0
Iowa,Monroe County,19,135,2000,1
Iowa,Montgomery County,19,137,2000,0
Iowa,Muscatine County,19,139,2000,1
Iowa,O'Brien County,19,141,2000,0
Iowa,Osceola County,19,143,2000,0
Iowa,Page County,19,145,2000,0
Iowa,Palo Alto County,19,147,2000,0
Iowa,Plymouth County,19,149,2000,0
Iowa,Pocahontas County,19,151,2000,0
Iowa,Polk County,19,153,2000,1
Iowa,Pottawattamie County,19,155,2000,1
Iowa,Poweshiek County,19,157,2000,0
Iowa,Ringgold County,19,159,2000,0
Iowa,Sac County,19,161,2000,0
Iowa,Scott County,19,163,2000,2
Iowa,Shelby County,19,165,2000,0
Iowa,Sioux County,19,167,2000,0
Iowa,Story County,19,169,2000,1
Iowa,Tama County,19,171,2000,0
Iowa,Taylor County,19,173,2000,0
Iowa,Union County,19,175,2000,0
Iowa,Van Buren County,19,177,2000,0
Iowa,Wapello County,19,179,2000,1
Iowa,Warren County,19,181,2000,1
Iowa,Washington County,19,183,2000,0
Iowa,Wayne County,19,185,2000,0
Iowa,Webster County,19,187,2000,3
Iowa,Winnebago County,19,189,2000,0
Iowa,Winneshiek County,19,191,2000,1
Iowa,Woodbury County,19,193,2000,1
Iowa,Worth County,19,195,2000,0
Iowa,Wright County,19,197,2000,0
Iowa,Iowa,19,999,2000,0
Kansas,Allen County,20,1,2000,0
Kansas,Anderson County,20,3,2000,0
Kansas,Atchison County,20,5,2000,2
Kansas,Barber County,20,7,2000,0
Kansas,Barton County,20,9,2000,0
Kansas,Bourbon County,20,11,2000,0
Kansas,Brown County,20,13,2000,0
Kansas,Butler County,20,15,2000,2
Kansas,Chase County,20,17,2000,0
Kansas,Chautauqua County,20,19,2000,0
Kansas,Cherokee County,20,21,2000,2
Kansas,Cheyenne County,20,23,2000,0
Kansas,Clark County,20,25,2000,0
Kansas,Clay County,20,27,2000,0
Kansas,Cloud County,20,29,2000,0
Kansas,Coffey County,20,31,2000,0
Kansas,Comanche County,20,33,2000,0
Kansas,Cowley County,20,35,2000,0
Kansas,Crawford County,20,37,2000,1
Kansas,Decatur County,20,39,2000,0
Kansas,Dickinson County,20,41,2000,0
Kansas,Doniphan County,20,43,2000,1
Kansas,Douglas County,20,45,2000,2
Kansas,Edwards County,20,47,2000,0
Kansas,Elk County,20,49,2000,0
Kansas,Ellis County,20,51,2000,0
Kansas,Ellsworth County,20,53,2000,0
Kansas,Finney County,20,55,2000,0
Kansas,Ford County,20,57,2000,0
Kansas,Franklin County,20,59,2000,0
Kansas,Geary County,20,61,2000,0
Kansas,Gove County,20,63,2000,0
Kansas,Graham County,20,65,2000,0
Kansas,Grant County,20,67,2000,0
Kansas,Gray County,20,69,2000,0
Kansas,Greeley County,20,71,2000,0
Kansas,Greenwood County,20,73,2000,0
Kansas,Hamilton County,20,75,2000,0
Kansas,Harper County,20,77,2000,0
Kansas,Harvey County,20,79,2000,0
Kansas,Haskell County,20,81,2000,0
Kansas,Hodgeman County,20,83,2000,0
Kansas,Jackson County,20,85,2000,0
Kansas,Jefferson County,20,87,2000,1
Kansas,Jewell County,20,89,2000,0
Kansas,Johnson County,20,91,2000,0
Kansas,Kearny County,20,93,2000,0
Kansas,Kingman County,20,95,2000,0
Kansas,Kiowa County,20,97,2000,0
Kansas,Labette County,20,99,2000,0
Kansas,Lane County,20,101,2000,0
Kansas,Leavenworth County,20,103,2000,0
Kansas,Lincoln County,20,105,2000,0
Kansas,Linn County,20,107,2000,0
Kansas,Logan County,20,109,2000,1
Kansas,Lyon County,20,111,2000,0
Kansas,McPherson County,20,113,2000,0
Kansas,Marion County,20,115,2000,0
Kansas,Marshall County,20,117,2000,0
Kansas,Meade County,20,119,2000,0
Kansas,Miami County,20,121,2000,1
Kansas,Mitchell County,20,123,2000,0
Kansas,Montgomery County,20,125,2000,0
Kansas,Morris County,20,127,2000,0
Kansas,Morton County,20,129,2000,0
Kansas,Nemaha County,20,131,2000,0
Kansas,Neosho County,20,133,2000,0
Kansas,Ness County,20,135,2000,0
Kansas,Norton County,20,137,2000,0
Kansas,Osage County,20,139,2000,0
Kansas,Osborne County,20,141,2000,0
Kansas,Ottawa County,20,143,2000,0
Kansas,Pawnee County,20,145,2000,0
Kansas,Phillips County,20,147,2000,0
Kansas,Pottawatomie County,20,149,2000,0
Kansas,Pratt County,20,151,2000,0
Kansas,Rawlins County,20,153,2000,0
Kansas,Reno County,20,155,2000,0
Kansas,Republic County,20,157,2000,0
Kansas,Rice County,20,159,2000,1
Kansas,Riley County,20,161,2000,0
Kansas,Rooks County,20,163,2000,0
Kansas,Rush County,20,165,2000,0
Kansas,Russell County,20,167,2000,0
Kansas,Saline County,20,169,2000,0
Kansas,Scott County,20,171,2000,0
Kansas,Sedgwick County,20,173,2000,2
Kansas,Seward County,20,175,2000,0
Kansas,Shawnee County,20,177,2000,1
Kansas,Sheridan County,20,179,2000,0
Kansas,Sherman County,20,181,2000,0
Kansas,Smith County,20,183,2000,0
Kansas,Stafford County,20,185,2000,0
Kansas,Stanton County,20,187,2000,0
Kansas,Stevens County,20,189,2000,0
Kansas,Sumner County,20,191,2000,0
Kansas,Thomas County,20,193,2000,0
Kansas,Trego County,20,195,2000,0
Kansas,Wabaunsee County,20,197,2000,0
Kansas,Wallace County,20,199,2000,0
Kansas,Washington County,20,201,2000,0
Kansas,Wichita County,20,203,2000,0
Kansas,Wilson County,20,205,2000,0
Kansas,Woodson County,20,207,2000,0
Kansas,Wyandotte County,20,209,2000,0
Kansas,Kansas,20,999,2000,0
Kentucky,Adair County,21,1,2000,0
Kentucky,Allen County,21,3,2000,1
Kentucky,Anderson County,21,5,2000,0
Kentucky,Ballard County,21,7,2000,1
Kentucky,Barren County,21,9,2000,0
Kentucky,Bath County,21,11,2000,0
Kentucky,Bell County,21,13,2000,0
Kentucky,Boone County,21,15,2000,0
Kentucky,Bourbon County,21,17,2000,0
Kentucky,Boyd County,21,19,2000,0
Kentucky,Boyle County,21,21,2000,0
Kentucky,Bracken County,21,23,2000,0
Kentucky,Breathitt County,21,25,2000,0
Kentucky,Breckinridge County,21,27,2000,0
Kentucky,Bullitt County,21,29,2000,0
Kentucky,Butler County,21,31,2000,1
Kentucky,Caldwell County,21,33,2000,0
Kentucky,Calloway County,21,35,2000,0
Kentucky,Campbell County,21,37,2000,1
Kentucky,Carlisle County,21,39,2000,0
Kentucky,Carroll County,21,41,2000,0
Kentucky,Carter County,21,43,2000,0
Kentucky,Casey County,21,45,2000,0
Kentucky,Christian County,21,47,2000,1
Kentucky,Clark County,21,49,2000,0
Kentucky,Clay County,21,51,2000,0
Kentucky,Clinton County,21,53,2000,0
Kentucky,Crittenden County,21,55,2000,0
Kentucky,Cumberland County,21,57,2000,0
Kentucky,Daviess County,21,59,2000,0
Kentucky,Edmonson County,21,61,2000,0
Kentucky,Elliott County,21,63,2000,0
Kentucky,Estill County,21,65,2000,0
Kentucky,Fayette County,21,67,2000,0
Kentucky,Fleming County,21,69,2000,0
Kentucky,Floyd County,21,71,2000,0
Kentucky,Franklin County,21,73,2000,0
Kentucky,Fulton County,21,75,2000,0
Kentucky,Gallatin County,21,77,2000,0
Kentucky,Garrard County,21,79,2000,0
Kentucky,Grant County,21,81,2000,1
Kentucky,Graves County,21,83,2000,0
Kentucky,Grayson County,21,85,2000,1
Kentucky,Green County,21,87,2000,0
Kentucky,Greenup County,21,89,2000,0
Kentucky,Hancock County,21,91,2000,0
Kentucky,Hardin County,21,93,2000,1
Kentucky,Harlan County,21,95,2000,0
Kentucky,Harrison County,21,97,2000,0
Kentucky,Hart County,21,99,2000,0
Kentucky,Henderson County,21,101,2000,0
Kentucky,Henry County,21,103,2000,0
Kentucky,Hickman County,21,105,2000,0
Kentucky,Hopkins County,21,107,2000,0
Kentucky,Jackson County,21,109,2000,0
Kentucky,Jefferson County,21,111,2000,1
Kentucky,Jessamine County,21,113,2000,0
Kentucky,Johnson County,21,115,2000,0
Kentucky,Kenton County,21,117,2000,0
Kentucky,Knott County,21,119,2000,0
Kentucky,Knox County,21,121,2000,0
Kentucky,Larue County,21,123,2000,0
Kentucky,Laurel County,21,125,2000,0
Kentucky,Lawrence County,21,127,2000,0
Kentucky,Lee County,21,129,2000,0
Kentucky,Leslie County,21,131,2000,0
Kentucky,Letcher County,21,133,2000,0
Kentucky,Lewis County,21,135,2000,0
Kentucky,Lincoln County,21,137,2000,0
Kentucky,Livingston County,21,139,2000,0
Kentucky,Logan County,21,141,2000,0
Kentucky,Lyon County,21,143,2000,0
Kentucky,McCracken County,21,145,2000,0
Kentucky,McCreary County,21,147,2000,0
Kentucky,McLean County,21,149,2000,0
Kentucky,Madison County,21,151,2000,0
Kentucky,Magoffin County,21,153,2000,0
Kentucky,Marion County,21,155,2000,1
Kentucky,Marshall County,21,157,2000,0
Kentucky,Martin County,21,159,2000,0
Kentucky,Mason County,21,161,2000,0
Kentucky,Meade County,21,163,2000,0
Kentucky,Menifee County,21,165,2000,0
Kentucky,Mercer County,21,167,2000,0
Kentucky,Metcalfe County,21,169,2000,0
Kentucky,Monroe County,21,171,2000,0
Kentucky,Montgomery County,21,173,2000,0
Kentucky,Morgan County,21,175,2000,0
Kentucky,Muhlenberg County,21,177,2000,0
Kentucky,Nelson County,21,179,2000,0
Kentucky,Nicholas County,21,181,2000,0
Kentucky,Ohio County,21,183,2000,0
Kentucky,Oldham County,21,185,2000,0
Kentucky,Owen County,21,187,2000,0
Kentucky,Owsley County,21,189,2000,0
Kentucky,Pendleton County,21,191,2000,0
Kentucky,Perry County,21,193,2000,0
Kentucky,Pike County,21,195,2000,0
Kentucky,Powell County,21,197,2000,0
Kentucky,Pulaski County,21,199,2000,0
Kentucky,Robertson County,21,201,2000,0
Kentucky,Rockcastle County,21,203,2000,0
Kentucky,Rowan County,21,205,2000,0
Kentucky,Russell County,21,207,2000,0
Kentucky,Scott County,21,209,2000,0
Kentucky,Shelby County,21,211,2000,0
Kentucky,Simpson County,21,213,2000,0
Kentucky,Spencer County,21,215,2000,0
Kentucky,Taylor County,21,217,2000,0
Kentucky,Todd County,21,219,2000,0
Kentucky,Trigg County,21,221,2000,0
Kentucky,Trimble County,21,223,2000,0
Kentucky,Union County,21,225,2000,0
Kentucky,Warren County,21,227,2000,2
Kentucky,Washington County,21,229,2000,0
Kentucky,Wayne County,21,231,2000,0
Kentucky,Webster County,21,233,2000,1
Kentucky,Whitley County,21,235,2000,0
Kentucky,Wolfe County,21,237,2000,0
Kentucky,Woodford County,21,239,2000,0
Kentucky,Kentucky,21,999,2000,0
Louisiana,Acadia Parish,22,1,2000,0
Louisiana,Allen Parish,22,3,2000,0
Louisiana,Ascension Parish,22,5,2000,0
Louisiana,Assumption Parish,22,7,2000,0
Louisiana,Avoyelles Parish,22,9,2000,0
Louisiana,Beauregard Parish,22,11,2000,0
Louisiana,Bienville Parish,22,13,2000,0
Louisiana,Bossier Parish,22,15,2000,1
Louisiana,Caddo Parish,22,17,2000,0
Louisiana,Calcasieu Parish,22,19,2000,0
Louisiana,Caldwell Parish,22,21,2000,0
Louisiana,Cameron Parish,22,23,2000,0
Louisiana,Catahoula Parish,22,25,2000,0
Louisiana,Claiborne Parish,22,27,2000,0
Louisiana,Concordia Parish,22,29,2000,1
Louisiana,De Soto Parish,22,31,2000,0
Louisiana,East Baton Rouge Parish,22,33,2000,0
Louisiana,East Carroll Parish,22,35,2000,0
Louisiana,East Feliciana Parish,22,37,2000,0
Louisiana,Evangeline Parish,22,39,2000,0
Louisiana,Franklin Parish,22,41,2000,0
Louisiana,Grant Parish,22,43,2000,0
Louisiana,Iberia Parish,22,45,2000,0
Louisiana,Iberville Parish,22,47,2000,0
Louisiana,Jackson Parish,22,49,2000,0
Louisiana,Jefferson Parish,22,51,2000,0
Louisiana,Jefferson Davis Parish,22,53,2000,0
Louisiana,Lafayette Parish,22,55,2000,2
Louisiana,Lafourche Parish,22,57,2000,1
Louisiana,LaSalle Parish,22,59,2000,0
Louisiana,Lincoln Parish,22,61,2000,0
Louisiana,Livingston Parish,22,63,2000,0
Louisiana,Madison Parish,22,65,2000,0
Louisiana,Morehouse Parish,22,67,2000,0
Louisiana,Natchitoches Parish,22,69,2000,0
Louisiana,Orleans Parish,22,71,2000,1
Louisiana,Ouachita Parish,22,73,2000,0
Louisiana,Plaquemines Parish,22,75,2000,0
Louisiana,Pointe Coupee Parish,22,77,2000,0
Louisiana,Rapides Parish,22,79,2000,0
Louisiana,Red River Parish,22,81,2000,0
Louisiana,Richland Parish,22,83,2000,0
Louisiana,Sabine Parish,22,85,2000,0
Louisiana,St. Bernard Parish,22,87,2000,0
Louisiana,St. Charles Parish,22,89,2000,0
Louisiana,St. Helena Parish,22,91,2000,0
Louisiana,St. James Parish,22,93,2000,0
Louisiana,St. John the Baptist Parish,22,95,2000,1
Louisiana,St. Landry Parish,22,97,2000,0
Louisiana,St. Martin Parish,22,99,2000,1
Louisiana,St. Mary Parish,22,101,2000,0
Louisiana,St. Tammany Parish,22,103,2000,0
Louisiana,Tangipahoa Parish,22,105,2000,0
Louisiana,Tensas Parish,22,107,2000,0
Louisiana,Terrebonne Parish,22,109,2000,0
Louisiana,Union Parish,22,111,2000,0
Louisiana,Vermilion Parish,22,113,2000,0
Louisiana,Vernon Parish,22,115,2000,0
Louisiana,Washington Parish,22,117,2000,0
Louisiana,Webster Parish,22,119,2000,0
Louisiana,West Baton Rouge Parish,22,121,2000,0
Louisiana,West Carroll Parish,22,123,2000,0
Louisiana,West Feliciana Parish,22,125,2000,0
Louisiana,Winn Parish,22,127,2000,0
Louisiana,Louisiana,22,999,2000,0
Maine,Androscoggin County,23,1,2000,0
Maine,Aroostook County,23,3,2000,0
Maine,Cumberland County,23,5,2000,13
Maine,Franklin County,23,7,2000,0
Maine,Hancock County,23,9,2000,0
Maine,Kennebec County,23,11,2000,2
Maine,Knox County,23,13,2000,4
Maine,Lincoln County,23,15,2000,3
Maine,Oxford County,23,17,2000,5
Maine,Penobscot County,23,19,2000,2
Maine,Piscataquis County,23,21,2000,0
Maine,Sagadahoc County,23,23,2000,0
Maine,Somerset County,23,25,2000,0
Maine,Waldo County,23,27,2000,0
Maine,Washington County,23,29,2000,1
Maine,York County,23,31,2000,40
Maine,Maine,23,999,2000,1
Maryland,Allegany County,24,1,2000,1
Maryland,Anne Arundel County,24,3,2000,84
Maryland,Baltimore County,24,5,2000,28
Maryland,Calvert County,24,9,2000,27
Maryland,Caroline County,24,11,2000,21
Maryland,Carroll County,24,13,2000,30
Maryland,Cecil County,24,15,2000,42
Maryland,Charles County,24,17,2000,27
Maryland,Dorchester County,24,19,2000,4
Maryland,Frederick County,24,21,2000,26
Maryland,Garrett County,24,23,2000,0
Maryland,Harford County,24,25,2000,42
Maryland,Howard County,24,27,2000,64
Maryland,Kent County,24,29,2000,34
Maryland,Montgomery County,24,31,2000,80
Maryland,Prince George's County,24,33,2000,50
Maryland,Queen Anne's County,24,35,2000,35
Maryland,St. Mary's County,24,37,2000,9
Maryland,Somerset County,24,39,2000,8
Maryland,Talbot County,24,41,2000,37
Maryland,Washington County,24,43,2000,10
Maryland,Wicomico County,24,45,2000,5
Maryland,Worcester County,24,47,2000,10
Maryland,Baltimore city,24,510,2000,14
Maryland,Maryland,24,999,2000,0
Massachusetts,Barnstable County,25,1,2000,154
Massachusetts,Berkshire County,25,3,2000,51
